id,season,winner,home_team_avg_score,visitor_team_avg_score
62634,2019,1,117.0,101.6
62698,2019,0,104.2,110.3
62616,2019,1,114.7,114.8
62619,2019,1,113.2,105.6
62620,2019,1,113.4,110.8
62621,2019,0,117.7,112.0
62622,2019,1,110.1,108.8
62584,2019,1,113.0,114.1
62833,2019,0,107.0,106.4
62784,2019,0,113.4,105.6
62795,2019,1,117.0,110.3
62641,2019,1,115.4,116.1
62642,2019,0,112.1,107.6
62647,2019,0,110.4,101.6
62646,2019,1,112.2,114.9
62715,2019,0,110.1,110.0
62604,2019,0,113.2,114.8
62607,2019,0,110.4,112.0
62608,2019,1,113.5,110.9
62708,2019,0,117.3,110.8
62709,2019,1,113.5,108.8
63068,2019,0,117.0,110.9
62859,2019,1,114.7,114.9
62817,2019,1,112.2,114.1
62664,2019,0,113.4,112.6
62658,2019,1,110.4,110.9
62862,2019,1,113.5,114.8
62714,2019,0,114.7,110.3
62797,2019,1,119.4,112.0
62723,2019,0,109.3,115.8
63010,2019,1,110.9,115.8
63011,2019,1,117.3,108.3
62949,2019,0,107.0,106.2
63028,2019,0,109.3,107.7
62935,2019,1,104.2,114.8
62847,2019,0,117.6,112.8
62848,2019,1,117.3,106.4
62871,2019,1,109.3,113.4
62905,2019,1,109.3,107.6
62985,2019,1,110.4,112.8
63046,2019,1,117.7,113.4
63021,2019,0,104.2,110.9
62992,2019,0,114.0,107.6
63020,2019,1,117.3,115.8
63050,2019,0,104.2,106.4
63042,2019,0,110.9,114.1
63033,2019,0,113.4,113.4
63037,2019,1,107.0,115.8
63058,2019,1,114.5,107.7
63062,2019,0,110.1,104.8
63069,2019,1,110.9,109.8
63060,2019,1,106.1,108.8
63067,2019,0,117.3,112.8
63066,2019,0,110.4,112.6
63075,2019,1,114.0,108.8
63076,2019,0,106.1,116.1
63078,2019,1,112.2,105.2
63079,2019,0,117.3,112.6
63080,2019,0,104.2,110.3
63083,2019,1,113.0,104.8
63088,2019,1,105.4,112.0
63101,2019,1,116.6,107.7
63093,2019,0,106.1,110.9
63099,2019,1,117.0,105.2
63098,2019,1,110.4,112.2
63105,2019,1,115.4,108.8
63110,2019,0,108.6,106.4
63132,2019,0,113.0,112.0
63113,2019,0,117.7,101.6
63154,2019,1,113.4,113.4
63128,2019,1,117.7,107.6
63130,2019,1,110.4,105.6
63142,2019,0,117.7,110.0
63194,2019,0,116.6,112.0
63211,2019,0,115.4,112.6
63197,2019,0,105.4,112.6
63206,2019,0,113.2,108.8
63239,2019,1,114.6,114.9
63233,2019,0,114.5,113.4
63230,2019,1,119.4,107.6
63257,2019,0,106.1,109.8
63156,2019,1,114.5,108.3
63234,2019,1,112.2,107.6
63186,2019,0,107.0,116.3
63504,2019,0,112.1,112.2
63413,2019,1,113.0,112.6
63392,2019,1,112.1,111.5
63196,2019,0,113.5,108.3
63420,2019,1,119.4,107.7
63548,2019,1,114.7,116.3
63435,2019,0,112.1,108.3
63405,2019,1,112.9,110.8
63282,2019,1,104.2,106.2
63286,2019,1,113.0,108.8
63288,2019,1,113.4,110.0
63289,2019,0,117.7,112.6
63287,2019,1,119.4,114.8
63408,2019,0,107.0,116.1
63407,2019,1,110.4,112.2
63210,2019,0,112.1,116.1
63214,2019,1,106.1,104.8
63469,2019,1,117.0,110.0
110921,2019,0,114.0,112.6
110915,2019,1,113.5,114.9
110924,2019,0,117.7,116.1
110936,2019,0,114.5,111.5
110925,2019,0,110.9,108.8
110927,2019,1,113.2,110.9
110928,2019,1,117.0,114.1
110926,2019,1,110.4,107.7
110929,2019,1,113.0,112.8
110930,2019,1,112.1,114.8
110931,2019,1,115.4,112.0
110932,2019,0,113.4,113.4
110933,2019,1,106.1,109.8
110934,2019,1,116.6,116.1
110935,2019,1,114.5,116.3
110937,2019,0,113.2,110.0
110938,2019,0,114.0,107.6
110940,2019,1,112.9,113.4
110942,2019,0,119.4,110.8
110943,2019,0,110.4,116.3
110944,2019,0,117.0,112.6
110945,2019,1,110.4,108.3
110947,2019,1,117.3,116.1
110946,2019,1,114.5,110.3
110948,2019,1,112.2,112.2
110951,2019,0,114.7,110.0
110949,2019,0,114.0,107.7
110919,2019,0,112.1,108.3
110941,2019,0,112.2,112.8
110939,2019,1,117.6,112.2
110999,2019,1,114.5,116.3
110960,2019,1,114.7,110.9
110961,2019,1,113.4,106.4
110962,2019,1,112.1,109.8
110950,2019,0,113.5,106.4
110952,2019,0,106.1,111.5
110953,2019,1,115.4,110.8
110920,2019,1,117.3,112.2
110923,2019,1,114.7,109.8
110922,2019,1,119.4,110.3
110954,2019,1,110.4,114.1
110955,2019,1,119.4,108.8
110956,2019,1,114.5,107.6
110957,2019,0,117.7,114.9
110963,2019,1,112.9,108.3
110964,2019,1,117.6,114.8
110965,2019,0,113.0,110.3
111000,2019,1,112.2,113.4
110995,2019,0,112.1,112.0
110998,2019,1,106.1,114.1
110959,2019,1,116.6,112.8
110916,2019,0,117.6,110.9
110958,2019,0,110.9,112.0
117687,2019,0,119.4,108.3
110966,2019,0,117.3,114.9
110967,2019,1,110.9,110.9
110968,2019,1,110.4,112.8
110969,2019,0,114.5,112.6
110970,2019,1,117.7,116.1
110982,2019,1,114.5,106.4
110978,2019,0,112.2,116.3
110979,2019,0,119.4,111.5
110980,2019,1,114.5,107.6
110981,2019,1,113.5,110.0
110983,2019,0,106.1,110.8
110984,2019,1,114.7,116.1
110985,2019,0,112.9,112.6
110987,2019,0,113.4,110.3
110986,2019,0,117.7,112.0
110989,2019,0,114.0,116.1
110988,2019,1,110.4,114.1
117688,2019,1,116.6,106.4
117686,2019,0,110.4,108.8
110971,2019,1,113.2,114.8
110972,2019,1,113.0,112.2
110973,2019,0,117.6,113.4
110974,2019,1,115.4,108.3
110975,2019,1,117.3,107.7
110976,2019,0,110.4,116.1
110977,2019,0,117.0,110.8
117689,2019,0,113.5,112.0
117693,2019,1,113.0,110.8
117690,2019,0,110.9,110.9
117692,2019,1,115.4,107.7
117691,2019,0,117.0,116.3
117697,2019,1,119.4,108.3
117696,2019,1,113.5,112.0
117699,2019,1,112.2,110.0
117700,2019,0,112.9,110.3
117701,2019,0,117.7,114.9
111004,2019,1,113.0,110.0
111002,2019,1,110.4,108.8
111003,2019,1,117.0,106.4
111001,2019,0,116.6,107.7
117681,2019,1,117.3,112.2
117682,2019,1,110.9,110.9
110990,2019,0,116.6,107.6
110991,2019,0,112.9,111.5
110992,2019,1,113.2,108.8
110993,2019,0,110.9,114.9
117683,2019,1,113.0,110.8
117684,2019,1,115.4,107.7
117685,2019,1,117.0,116.3
110994,2019,0,115.4,114.8
110997,2019,0,113.5,109.8
110996,2019,1,113.4,116.1
117704,2019,0,106.1,116.1
117705,2019,1,114.5,107.6
117694,2019,0,110.4,108.8
117695,2019,1,116.6,106.4
117702,2019,1,113.2,116.1
117703,2019,0,117.3,112.8
117698,2019,0,112.1,111.5
117707,2019,0,112.9,110.3
117708,2019,1,112.2,110.0
117710,2019,1,114.5,107.6
117717,2019,1,117.0,116.3
117711,2019,1,113.2,116.1
117709,2019,1,117.7,114.9
117712,2019,0,106.1,116.1
117706,2019,0,112.1,111.5
117714,2019,1,110.9,110.9
117713,2019,0,117.3,112.8
120157,2019,0,119.4,108.8
120159,2019,0,115.4,111.5
120147,2019,1,119.4,108.3
120161,2019,0,115.4,111.5
120162,2019,0,114.5,116.1
120149,2019,1,113.5,112.0
120148,2019,1,116.6,106.4
120152,2019,0,112.2,110.0
120151,2019,0,117.7,114.9
120153,2019,1,113.2,116.1
120158,2019,1,116.6,106.4
120163,2019,0,113.0,110.3
120164,2019,0,119.4,108.8
120165,2019,0,115.4,111.5
120155,2019,0,113.0,110.3
120160,2019,1,114.5,116.1
124844,2019,1,113.5,110.0
120156,2019,1,110.9,110.9
120810,2019,1,117.0,110.0
121063,2019,0,113.5,116.1
121065,2019,0,117.0,110.0
121067,2019,1,113.5,116.1
121069,2019,0,110.9,114.9
121071,2019,0,116.6,112.8
121074,2019,0,110.9,114.9
121075,2019,0,116.6,112.8
121077,2019,0,117.0,110.0
120167,2019,0,113.0,110.3
125887,2019,1,113.5,108.8
121079,2019,1,113.5,116.1
121081,2019,1,110.9,114.9
124846,2019,1,114.5,110.3
120150,2019,0,113.0,110.3
125892,2019,0,114.5,112.8
120154,2019,0,119.4,108.8
125889,2019,1,114.5,112.8
125888,2019,1,113.5,108.8
124091,2019,0,115.4,108.8
125891,2019,0,113.5,108.8
123540,2019,0,115.4,108.8
121083,2019,0,117.0,110.0
124849,2019,1,113.5,110.0
124850,2019,1,114.5,110.3
124092,2019,0,114.5,110.3
124847,2019,0,110.9,112.8
125890,2019,0,114.5,112.8
124845,2019,1,110.9,112.8
124848,2019,1,115.4,108.8
